timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784785188549,306,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,302,0,0
1784785188637,250,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-1,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,250,0,0
1784785188888,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-1,text,false,,875,0,10,10,null,0,0,0
1784785188299,591,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,323,0,0
1784785188726,228,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,32799,126,10,10,https://maven.apache.org/download.cgi,200,0,0
1784785188394,616,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,612,0,0
1784785188432,580,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,296,0,0
1784785188592,422,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,121863,144,10,10,https://practicetestautomation.com/practice-test-login/,378,0,0
1784785188793,226,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,209,0,0
1784785188461,584,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,297,0,0
1784785188554,623,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,333,0,0
1784785188891,322,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,295,0,0
1784785188954,298,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,26631,227,10,10,https://cucumber.io/docs/,103,0,0
1784785188954,103,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-10,,true,,735,113,10,10,https://cucumber.io/docs,103,0,0
1784785189057,195,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,25896,114,10,10,https://cucumber.io/docs/,157,0,0
1784785188855,425,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,122020,144,10,10,https://practicetestautomation.com/practice-test-login/,397,0,0
1784785189011,285,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-2,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,285,0,0
1784785189015,281,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,256,0,0
1784785189296,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-2,text,false,,875,0,10,10,null,0,0,0
1784785189019,320,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,26639,227,10,10,https://cucumber.io/docs/,114,0,0
1784785189019,114,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-9,,true,,733,113,10,10,https://cucumber.io/docs,114,0,0
1784785189133,206,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,25906,114,10,10,https://cucumber.io/docs/,164,0,0
1784785189012,334,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,333,0,0
1784785189045,308,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,307,0,0
1784785189252,250,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,18901,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,225,0,0
1784785189177,365,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,360,0,0
1784785188888,657,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,339,0,0
1784785189281,289,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,32820,126,10,10,https://maven.apache.org/download.cgi,263,0,0
1784785189339,295,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,18902,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,277,0,0
1784785189214,424,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,122030,144,10,10,https://practicetestautomation.com/practice-test-login/,369,0,0
1784785189346,431,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,122024,144,10,10,https://practicetestautomation.com/practice-test-login/,339,0,0
1784785189353,452,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,122020,144,10,10,https://practicetestautomation.com/practice-test-login/,365,0,0
1784785189297,510,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,26639,227,10,10,https://cucumber.io/docs/,286,0,0
1784785189297,286,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-7,,true,,737,113,10,10,https://cucumber.io/docs,286,0,0
1784785189583,224,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,25902,114,10,10,https://cucumber.io/docs/,215,0,0
1784785189545,321,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,320,0,0
1784785189570,299,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,26633,227,10,10,https://cucumber.io/docs/,121,0,0
1784785189570,121,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-3,,true,,732,113,10,10,https://cucumber.io/docs,121,0,0
1784785189691,178,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,25901,114,10,10,https://cucumber.io/docs/,150,0,0
1784785189638,340,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,32715,126,10,10,https://maven.apache.org/download.cgi,323,0,0
1784785189503,476,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,138720,144,10,10,https://practicetestautomation.com/practice-test-table/,333,0,0
1784785189542,497,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,122030,144,10,10,https://practicetestautomation.com/practice-test-login/,440,0,0
1784785189297,744,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,351,0,0
1784785189778,285,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,32799,126,10,10,https://maven.apache.org/download.cgi,267,0,0
1784785189807,335,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,18901,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,276,0,0
1784785189806,355,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,32709,126,10,10,https://maven.apache.org/download.cgi,277,0,0
1784785189635,559,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,138714,144,10,10,https://practicetestautomation.com/practice-test-table/,418,0,0
1784785189869,332,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,18894,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,326,0,0
1784785189867,524,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,121867,144,10,10,https://practicetestautomation.com/practice-test-login/,362,0,0
1784785190040,590,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,381,0,0
1784785189978,838,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,26635,227,10,10,https://cucumber.io/docs/,223,0,0
1784785189978,223,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-6,,true,,739,113,10,10,https://cucumber.io/docs,223,0,0
1784785190202,614,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,25896,114,10,10,https://cucumber.io/docs/,472,0,0
1784785190041,946,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,906,0,0
1784785190064,1141,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,26636,227,10,10,https://cucumber.io/docs/,181,0,0
1784785190064,181,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-8,,true,,730,113,10,10,https://cucumber.io/docs,181,0,0
1784785190246,959,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,25906,114,10,10,https://cucumber.io/docs/,767,0,0
1784785190144,2722,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,138561,144,10,10,https://practicetestautomation.com/practice-test-table/,1222,0,0
1784785190202,2765,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,138716,144,10,10,https://practicetestautomation.com/practice-test-table/,1640,0,0
1784785190392,2647,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,32784,126,10,10,https://maven.apache.org/download.cgi,2504,0,0
1784785190162,2976,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,26631,227,10,10,https://cucumber.io/docs/,482,0,0
1784785190162,482,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-5,,true,,735,113,10,10,https://cucumber.io/docs,482,0,0
1784785190644,2494,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,25896,114,10,10,https://cucumber.io/docs/,2444,0,0
1784785189980,3164,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,3070,0,0
1784785190817,2369,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,18901,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,2348,0,0
1784785190988,2358,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,122022,144,10,10,https://practicetestautomation.com/practice-test-login/,2226,0,0
1784785191206,2152,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,18902,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,2144,0,0
1784785190196,3172,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,3165,0,0
1784785190632,2793,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,26627,227,10,10,https://cucumber.io/docs/,2439,0,0
1784785190632,2439,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-4,,true,,733,113,10,10,https://cucumber.io/docs,2439,0,0
1784785193072,353,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,25894,114,10,10,https://cucumber.io/docs/,339,0,0
1784785193138,315,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,18902,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,302,0,0
1784785193146,309,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-10,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,309,0,0
1784785193455,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-10,text,false,,875,0,10,10,null,0,0,0
1784785193039,470,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,26633,227,10,10,https://cucumber.io/docs/,339,0,0
1784785193039,339,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-1,,true,,733,113,10,10,https://cucumber.io/docs,339,0,0
1784785193378,131,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,25900,114,10,10,https://cucumber.io/docs/,115,0,0
1784785193186,419,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,138716,144,10,10,https://practicetestautomation.com/practice-test-table/,369,0,0
1784785193369,239,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-9,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,239,0,0
1784785193608,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-9,text,false,,875,0,10,10,null,0,0,0
1784785193426,268,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,18902,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,251,0,0
1784785192867,851,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,844,0,0
1784785193359,382,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,138716,144,10,10,https://practicetestautomation.com/practice-test-table/,338,0,0
1784785193509,236,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,18957,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,233,0,0
1784785192967,791,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,791,0,0
1784785193455,318,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,313,0,0
1784785193453,400,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,138714,144,10,10,https://practicetestautomation.com/practice-test-table/,346,0,0
1784785193346,596,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,32764,126,10,10,https://maven.apache.org/download.cgi,578,0,0
1784785193718,229,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-7,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,228,0,0
1784785193947,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-7,text,false,,875,0,10,10,null,0,0,0
1784785193759,259,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-3,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,259,0,0
1784785194019,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-3,text,false,,875,0,10,10,null,0,0,0
1784785193773,315,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,314,0,0
1784785193695,397,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,138712,144,10,10,https://practicetestautomation.com/practice-test-table/,356,0,0
1784785193606,560,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,545,0,0
1784785193745,435,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,138573,144,10,10,https://practicetestautomation.com/practice-test-table/,388,0,0
1784785193608,573,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,292,0,0
1784785193947,345,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,339,0,0
1784785193943,351,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,26636,227,10,10,https://cucumber.io/docs/,152,0,0
1784785193943,152,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-2,,true,,730,113,10,10,https://cucumber.io/docs,152,0,0
1784785194095,199,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,25906,114,10,10,https://cucumber.io/docs/,177,0,0
1784785194019,311,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,306,0,0
1784785193741,603,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,601,0,0
1784785194166,240,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-6,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,237,0,0
1784785194407,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-6,text,false,,875,0,10,10,null,0,0,0
1784785193854,595,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,595,0,0
1784785194089,391,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,122030,144,10,10,https://practicetestautomation.com/practice-test-login/,336,0,0
1784785194181,315,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,315,0,0
1784785194295,231,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,18901,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,220,0,0
1784785194345,227,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-8,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,227,0,0
1784785194573,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-8,text,false,,875,0,10,10,null,0,0,0
1784785194292,308,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,306,0,0
1784785194331,301,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,296,0,0
1784785194450,244,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-5,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,244,0,0
1784785194694,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-5,text,false,,875,0,10,10,null,0,0,0
1784785194092,609,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,607,0,0
1784785194480,262,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,32786,126,10,10,https://maven.apache.org/download.cgi,254,0,0
1784785194181,596,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,590,0,0
1784785194526,474,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,138726,144,10,10,https://practicetestautomation.com/practice-test-table/,313,0,0
1784785194496,515,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,122030,144,10,10,https://practicetestautomation.com/practice-test-login/,363,0,0
1784785194701,312,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-4,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,311,0,0
1784785195014,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-4,text,false,,875,0,10,10,null,0,0,0
1784785194407,610,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,282,0,0
1784785194600,554,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,121889,144,10,10,https://practicetestautomation.com/practice-test-login/,434,0,0
1784785194632,545,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,122026,144,10,10,https://practicetestautomation.com/practice-test-login/,433,0,0
1784785194778,399,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-1,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,399,0,0
1784785195177,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-1,text,false,,875,0,10,10,null,0,0,0
1784785194742,438,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,26633,227,10,10,https://cucumber.io/docs/,227,0,0
1784785194742,227,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-10,,true,,731,113,10,10,https://cucumber.io/docs,227,0,0
1784785194969,211,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,25902,114,10,10,https://cucumber.io/docs/,208,0,0
1784785194573,619,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,293,0,0
1784785195011,296,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,275,0,0
1784785195018,325,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,319,0,0
1784785195180,267,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,18922,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,207,0,0
1784785195177,286,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,228,0,0
1784785195155,344,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,280,0,0
1784785194695,809,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,448,0,0
1784785195192,359,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,344,0,0
1784785195308,321,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,26627,227,10,10,https://cucumber.io/docs/,166,0,0
1784785195308,166,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-9,,true,,729,113,10,10,https://cucumber.io/docs,166,0,0
1784785195474,155,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,25898,114,10,10,https://cucumber.io/docs/,134,0,0
1784785195001,638,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,618,0,0
1784785195014,635,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,338,0,0
1784785195343,475,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,122022,144,10,10,https://practicetestautomation.com/practice-test-login/,398,0,0
1784785195464,381,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,26625,227,10,10,https://cucumber.io/docs/,119,0,0
1784785195464,119,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-3,,true,,731,113,10,10,https://cucumber.io/docs,119,0,0
1784785195583,262,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,25894,114,10,10,https://cucumber.io/docs/,227,0,0
1784785195504,355,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,350,0,0
1784785195447,616,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,138712,144,10,10,https://practicetestautomation.com/practice-test-table/,417,0,0
1784785195499,579,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,26636,227,10,10,https://cucumber.io/docs/,175,0,0
1784785195499,175,HTTP Request-0,308,Permanent Redirect,Non-GUI TestCases Using CSV Files 1-7,,true,,736,113,10,10,https://cucumber.io/docs,175,0,0
1784785195674,404,HTTP Request-1,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,25900,114,10,10,https://cucumber.io/docs/,381,0,0
1784785195630,465,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,18902,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,448,0,0
1784785195177,927,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,402,0,0
1784785195639,475,HTTP Request,200,,Non-GUI TestCases Using CSV Files 1-2,text,true,,4824,173,10,10,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-SN-01,475,0,0
1784785196114,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',Non-GUI TestCases Using CSV Files 1-2,text,false,,875,0,10,10,null,0,0,0
1784785195649,615,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-4,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,603,0,0
1784785195552,727,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,122024,144,10,10,https://practicetestautomation.com/practice-test-login/,573,0,0
1784785195845,467,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-3,text,true,,18894,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,450,0,0
1784785195818,494,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-6,text,true,,32717,126,10,10,https://maven.apache.org/download.cgi,469,0,0
1784785195860,686,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-5,text,true,,122024,144,10,10,https://practicetestautomation.com/practice-test-login/,469,0,0
1784785196079,493,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-7,text,true,,18956,134,10,10,https://jmeter.apache.org/download_jmeter.cgi,469,0,0
1784785196064,546,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-10,text,true,,27408,144,10,10,https://www.easycalculation.com/calculator-download.php,519,0,0
1784785196105,579,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-1,text,true,,23161,139,10,10,https://www.easycalculation.com/formulas/index.php,541,0,0
1784785196115,664,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-2,text,true,,31595,142,10,10,https://www.easycalculation.com/charts-and-tables.php,597,0,0
1784785196095,993,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-9,text,true,,138708,144,10,10,https://practicetestautomation.com/practice-test-table/,709,0,0
1784785196280,894,HTTP Request,200,OK,Non-GUI TestCases Using CSV Files 1-8,text,true,,32709,126,10,10,https://maven.apache.org/download.cgi,853,0,0
